term,Perussuomalaiset freq,Vihreä liitto freq,Vasemmistoliitto freq,Suomen Kristillisdemokraatit (KD) freq,Kansallinen Kokoomus freq,Suomen Sosialidemokraattinen Puolue freq,Suomen Keskusta freq,Kokoomus_score,Perus_score,Keskusta_score,Krist_score,SDP_score,Vasen_score,Vihreä_score
€“ suomi,0,0,0,0,2,1,0,0.7067896153304419,0.4463661295507027,0.4437835904887715,0.4489748147580188,0.5529157745194367,0.4471780008683319,0.4418830751746444
lento,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
lento 7,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
7 suomi,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
uusim,0,1,0,0,0,2,1,0.4175861232784803,0.42026590240395884,0.5238201307920806,0.42411802019759914,0.7240590615773368,0.421466107045067,0.5
keskity,0,3,1,2,1,3,0,0.32454053333861743,0.2783212666791395,0.26851036478524737,0.7217173691578129,0.784820621643361,0.34032622020969727,0.6803111028314526
avainasio,1,0,0,0,0,1,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
tehokas,0,0,0,0,0,1,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
jos uusim,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
uusim menestyy,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
menestyy keskity,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
keskity avainasio,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
avainasio tehokas,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
tehokas työllistämin,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
työllistämin toimiv,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
liike paremp,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
paremp asumin,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
asio joih,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
joih halua,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
€¢vanhust,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
lapsiperh sekä,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
hyvinvoint â,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
€¢kotimais,0,0,0,1,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.4706991160842901
€¢kotimais yrittäjyyd,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
yritystoimin tukemin,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
€¢pienyrittäjyyd,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
site,2,9,4,3,4,6,2,0.12247221711324524,0.07926979329065509,0.06985741435549625,0.7359648353932106,0.8438872860042708,0.7619545210246771,0.8673088808959357
toine,1,0,0,2,0,0,0,0.4445475431775871,0.5441632223352887,0.4437835904887715,0.815781018861329,0.4467964064774536,0.4471780008683319,0.4418830751746444
verohelpotuks,0,0,0,2,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.8191373500671757,0.47318972213468247,0.47338367184447067,0.4706991160842901
opiskelij,1,7,6,3,3,1,3,0.15544042670799557,0.10154798435722262,0.15945940664354147,0.7592689671166999,0.10622983710557349,0.8783326252336614,0.8405648425215669
työllisyyd tukemin,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
tukemin site,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
site et,1,4,0,1,1,2,1,0.32454053333861743,0.3314257758185898,0.32630426292638853,0.5,0.6490386965669367,0.2813763872424849,0.7749110225894744
myös pienyrittäj,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
pienyrittäj vara,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
vara työllist,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
työllist its,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
its lisä,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
lisä toine,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
toine työntekij,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
työntekij esim,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
esim verohelpotuks,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
verohelpotuks â,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
â ja,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
ja opiskelij,1,2,2,2,1,0,1,0.34995676699181877,0.3563208133284014,0.3524015940646382,0.7330958407382702,0.3014717809793885,0.6710289495648483,0.5788087665089915
opiskelij hyvinvoint,0,1,0,1,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.5415926784348258
kitkety,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
huolenpito,2,1,0,1,2,3,2,0.6103999239767107,0.6217104543740192,0.6099679804887979,0.3328705811852311,0.7744245339661922,0.26087394862117863,0.2855017733427436
työllisyyd edistämin,0,0,0,0,2,1,0,0.7067896153304419,0.4463661295507027,0.4437835904887715,0.4489748147580188,0.5529157745194367,0.4471780008683319,0.4418830751746444
edistämin on,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
on tärk,0,1,1,0,2,2,3,0.6267458420047769,0.2999433237113297,0.7514158412390242,0.3089557474007414,0.6583587549055328,0.3655249399639541,0.33558522880619757
as maas,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
maas harm,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
saatav kitkety,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kitkety pois,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
pois huolenpito,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
huolenpito heikoim,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
olev ihmis,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ihmis oikeudenmukaisuus,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
oikeudenmukaisuus tasaarvo,0,1,0,0,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.5415926784348258
vahvistam,0,1,0,3,2,0,3,0.6267458420047769,0.2999433237113297,0.7514158412390242,0.8789706845941208,0.3014717809793885,0.3027592959178773,0.33558522880619757
ol vahvistam,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
vahvistam lapsiperh,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
asem ja,3,2,0,4,0,2,1,0.23013792674627215,0.7411857028521974,0.2784997570876113,0.9230230475933712,0.6334535676985207,0.241277508949175,0.3115554024195109
sekä kristillis,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
arvo yhteiskun,0,0,0,1,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.4706991160842901
puit,0,0,0,0,2,0,0,0.7159194571617231,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
parem puit,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
puit yrittämis,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
yrittämis lisä,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
työpaiko suomalais,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
suomalais liikun,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
urheiluväe,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
äänitorv,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
arkadianmäe,0,0,0,0,1,0,1,0.5653252356515109,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
ja urheiluväe,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
urheiluväe äänitorv,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
äänitorv arkadianmäe,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
tasaarvo sekä,0,1,1,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.5415926784348258
sekä toim,0,0,1,0,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
toim suome,0,0,1,0,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
suome taloudellis,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
taloudellis menestyks,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
menestyks puole,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
puole asumis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kaupungistumis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
asia sekä,0,0,1,0,0,0,2,0.4445475431775871,0.4463661295507027,0.6983688065561081,0.4489748147580188,0.4467964064774536,0.5612617555749204,0.4418830751746444
sekä kaupungistumis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kaupungistumis edistämin,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
edistämin ova,0,0,1,0,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
ja maan,1,0,0,0,0,1,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
maan taloud,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
saattamin,0,0,0,0,0,2,1,0.4445475431775871,0.4463661295507027,0.5408521735194494,0.4489748147580188,0.7371954039290034,0.4471780008683319,0.4418830751746444
turvat,0,1,0,0,0,1,1,0.4445475431775871,0.4463661295507027,0.5408521735194494,0.4489748147580188,0.5529157745194367,0.4471780008683319,0.518001113842324
kunto saattamin,0,0,0,0,0,1,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
saattamin peruspalvelu,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
peruspalvelu turvat,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
turvat on,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
oppisopimuskoulu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
1 pienyrittäj,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
pienyrittäj tukemin,1,0,0,0,1,0,0,0.5653252356515109,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
tukemin 2,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
2 vanhuks,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
vanhuks hyvä,1,0,0,1,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.4706991160842901
hyvä hoito,1,0,0,1,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.4706991160842901
hoito 3,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
3 työtä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja oppisopimuskoulu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
oppisopimuskoulu 4,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
apu,2,0,0,1,1,0,3,0.4058778654462053,0.6614058229510424,0.7738968998337077,0.5234975390707728,0.34699164225194923,0.3480274546425687,0.3335138446041932
ajo,2,0,0,3,2,0,1,0.636696526744559,0.6494198162033913,0.3802272183061891,0.891452226309857,0.32382106519903786,0.3249897858820322,0.3085721727539926
lapsiperh apu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
apu ajo,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ajo 5,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
5 maahanmuuto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
maahanmuuto kur,2,0,0,0,0,0,0,0.47205054999834195,0.7313313765429582,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
kur 6,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
6 maaseutu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
maaseutu tule,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
pitä myös,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
myös asutu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
hillin,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ympäristöteknologia,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
perustulouudistus,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
jatkamin,0,1,0,0,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.5415926784348258
ilmastonmuutoks hillin,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hillin jos,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
jos saam,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
saam myös,0,1,0,0,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
myös työtä,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
